고객ID,주간통화횟수,주간통화시간_분,야간통화횟수,야간통화시간_분,주말통화횟수,주말통화시간_분,국제통화시간_분,국내통화요금_분,월
"K284620",44,100.817964,15,27.888993,0,0.000000,17.249507,3,"3월"
"K284690",28,64.162534,29,56.794789,2,6.904630,23.763429,4,"3월"
"K284920",25,59.246572,1,22.681589,0,0.000000,18.614512,0,"3월"
"K285020",35,81.160958,7,18.422519,1,2.377099,20.134592,2,"3월"
"K285160",42,99.504917,31,49.189010,1,3.944136,17.014111,4,"3월"
"K285200",47,85.710780,4,15.180102,1,4.543704,15.065430,0,"3월"
"K285310",55,100.054530,14,34.245468,0,0.000000,1.040553,4,"3월"
"K285530",36,56.895036,10,21.483363,1,5.064840,12.585319,0,"3월"
"K285560",33,79.015923,7,32.815356,2,2.878540,1.764074,3,"3월"
"K285620",53,88.072308,3,22.147595,2,5.972224,8.653507,3,"3월"
"K285680",40,73.873189,8,44.663426,0,0.000000,23.332893,0,"3월"
"K285710",28,68.268752,9,39.863901,0,0.000000,3.755314,1,"3월"
"K285750",29,47.559368,7,21.007340,0,0.000000,16.938999,0,"3월"
"K285920",41,76.485751,5,44.023775,0,0.000000,6.591623,2,"3월"
"K285930",40,74.487908,12,61.868900,0,0.000000,24.603185,3,"3월"
"K286080",25,60.861478,15,37.323673,3,5.718002,5.137922,2,"3월"
"K286180",38,92.722226,0,0.000000,4,7.844520,14.916107,0,"3월"
"K286320",37,90.027404,1,47.601759,0,0.000000,1.976012,5,"3월"
"K286500",47,117.812945,14,42.500840,1,2.905164,8.288018,7,"3월"
"K286530",21,51.188492,22,47.500042,0,0.000000,7.173947,0,"3월"
"K286770",16,39.536595,21,33.700241,1,2.761286,17.782962,0,"3월"
"K286790",33,81.246672,33,52.005720,0,0.000000,22.080904,4,"3월"
"K286960",40,98.840220,6,35.891700,2,5.705860,7.514516,3,"3월"
"K287020",60,112.966646,4,7.547341,0,0.000000,2.641837,5,"3월"
"K287180",32,61.038835,20,31.950015,1,6.782093,20.948153,0,"3월"
"K287330",47,78.037536,8,22.887468,0,0.000000,21.884029,3,"3월"
"K287370",48,89.690902,2,4.774034,0,0.000000,11.108070,0,"3월"
"K287520",56,84.166906,0,0.000000,3,7.143796,10.277372,4,"3월"
"K287880",30,77.522679,3,27.290660,0,0.000000,2.281503,1,"3월"
"K287900",56,93.455487,3,5.226421,2,3.986253,10.465967,1,"3월"
"K287950",37,94.967858,15,81.651959,1,9.066144,21.485158,7,"3월"
"K288090",23,44.185530,6,31.506204,1,3.919064,5.310116,0,"3월"
"K288240",26,66.477044,10,45.968169,1,6.256023,0.647936,1,"3월"
"K288290",35,89.864672,7,27.703379,0,0.000000,18.487027,2,"3월"
"K288320",43,110.589205,5,42.577404,5,8.029949,6.024541,5,"3월"
"K288380",15,39.158861,14,32.358820,1,4.950222,5.394666,0,"3월"
"K288430",45,85.968382,8,55.641491,0,0.000000,12.627656,5,"3월"
"K288610",32,61.448310,22,36.757262,1,3.631037,16.742017,0,"3월"
"K288660",39,74.362078,2,6.188654,0,0.000000,25.594989,0,"3월"
"K288850",31,59.261795,1,2.047507,0,0.000000,7.501434,0,"3월"
"K288860",32,85.723333,21,41.977313,2,7.467874,1.835028,1,"3월"
"K289010",42,66.134458,18,38.503553,0,0.000000,15.375826,1,"3월"
"K289110",49,94.413793,4,6.973117,1,0.000000,9.194308,0,"3월"
"K289130",33,63.603369,18,51.409347,1,1.755507,11.416466,3,"3월"
"K289160",58,97.865626,22,36.103450,0,0.000000,0.845690,4,"3월"
"K289200",65,109.423809,0,0.000000,0,0.000000,18.669461,4,"3월"
"K289250",89,135.539658,14,26.568172,1,4.438024,10.463005,6,"3월"
"K289260",39,65.076992,8,37.618531,2,4.204166,8.932536,2,"3월"
"K289580",52,88.413431,2,60.534905,0,0.000000,1.585097,6,"3월"
"K289660",34,93.606168,1,9.491840,0,0.000000,20.313858,2,"3월"
"K289730",41,69.012113,30,58.072171,0,0.000000,3.988781,4,"3월"
"K289990",32,92.371915,5,24.351120,0,0.000000,3.136534,4,"3월"
"K290170",33,52.424611,23,41.670845,3,5.066678,14.011376,0,"3월"
"K290240",41,69.248579,3,12.640614,3,5.395993,13.241259,0,"3월"
"K290440",51,81.693139,1,12.852584,0,0.000000,24.529472,0,"3월"
"K290660",66,130.301366,12,33.342515,0,0.000000,12.153437,6,"3월"
"K290870",24,70.631481,6,10.742752,0,0.000000,7.158583,0,"3월"
"K290890",33,64.737708,13,23.693628,1,4.290972,15.692784,0,"3월"
"K290900",25,71.719704,18,53.545380,0,0.000000,12.887978,3,"3월"
"K291100",24,47.561468,20,39.002168,0,0.000000,7.538608,0,"3월"
"K291120",77,131.310457,20,49.749364,0,0.000000,18.996066,8,"3월"
"K291660",22,43.772573,11,29.935375,0,0.000000,12.740580,0,"3월"
"K291850",54,85.648092,3,6.356376,0,0.000000,2.973022,2,"3월"
"K291920",54,109.307416,0,0.000000,1,2.011176,5.877787,6,"3월"
"K292050",66,113.913531,11,38.750498,2,4.576439,18.646722,7,"3월"
"K292130",36,73.178419,21,51.801571,1,3.811376,13.131555,3,"3월"
"K292140",38,77.616963,14,50.573065,1,2.684864,11.577797,3,"3월"
"K292160",44,67.199613,5,32.116839,1,4.745496,1.436834,2,"3월"
"K292250",38,65.040703,12,45.031591,2,6.359141,16.633240,2,"3월"
"K292280",14,110.120774,6,9.933055,0,0.000000,25.250923,2,"3월"
"K292420",15,90.137646,3,40.046228,0,0.000000,17.103086,5,"3월"
"K292440",33,102.644952,14,74.919658,1,0.000000,1.930379,7,"3월"
"K292460",15,58.856718,11,18.219497,3,5.217216,16.165472,0,"3월"
"K292680",15,90.705434,9,21.726856,1,5.361898,7.045543,0,"3월"
"K292690",12,73.222425,24,41.158012,3,6.914925,16.679436,2,"3월"
"K292720",19,117.939643,4,8.342630,2,4.799869,7.982901,2,"3월"
"K292830",15,49.325119,19,32.360035,0,0.000000,9.214149,0,"3월"
"K292880",13,79.924538,8,52.592569,2,5.153162,27.587035,3,"3월"
"K293100",26,76.560588,1,7.852368,1,2.650174,27.510297,0,"3월"
"K293150",32,128.753707,3,12.599223,0,0.000000,18.889299,4,"3월"
"K293170",17,108.255834,10,63.249982,0,0.000000,30.180287,7,"3월"
"K293240",17,69.841530,11,27.688947,1,4.953300,17.526518,0,"3월"
"K293700",21,85.970976,13,44.142790,2,6.337604,22.541273,6,"3월"
"K293770",9,64.296040,9,23.893798,0,0.000000,15.383329,0,"3월"
"K293920",16,66.356850,3,4.777693,3,5.232712,1.700486,0,"3월"
"K294090",9,65.802663,13,58.633918,1,2.888897,4.304710,2,"3월"
"K294110",13,54.087174,1,24.057702,0,0.000000,10.575079,0,"3월"
"K294340",17,118.464423,8,34.119937,0,0.000000,2.477779,6,"3월"
"K294490",7,50.278646,11,25.951579,1,5.360890,22.634905,0,"3월"
"K294600",15,108.017918,2,53.725299,1,6.467459,15.776855,6,"3월"
"K294680",19,65.077155,13,46.145619,1,6.219495,16.374320,2,"3월"
"K294790",30,125.545392,7,11.065018,1,4.042987,9.169235,4,"3월"
"K294810",11,84.528469,9,43.716926,0,0.000000,8.826960,4,"3월"
"K294930",11,45.363235,6,42.618325,0,0.000000,17.459543,0,"3월"
"K294950",17,73.223280,18,27.824846,2,6.646421,24.064096,0,"3월"
"K294960",27,78.722045,30,56.070890,2,5.105793,0.501581,5,"3월"
"K295030",8,63.191136,15,32.850734,1,3.722218,25.259036,1,"3월"
"K295080",35,128.648952,13,22.290660,1,4.334295,18.949890,6,"3월"
"K295090",6,50.600085,10,39.704145,1,2.201200,21.353941,1,"3월"
"K295140",24,81.238590,45,70.400025,3,6.989355,25.182329,5,"3월"
"K295350",7,58.718812,2,43.017658,2,5.545017,15.973276,0,"3월"
"K295570",15,43.765650,24,37.329525,3,4.862850,25.606320,0,"3월"
"K295670",11,94.853405,2,17.175896,2,5.017678,9.676710,2,"3월"
"K296200",26,78.359767,3,28.107308,0,0.000000,5.737645,2,"3월"
"K296380",9,84.803479,2,24.811261,0,0.000000,2.966230,0,"3월"
"K296400",13,56.113387,13,39.242393,0,0.000000,23.306631,0,"3월"
"K296420",8,75.892776,3,9.660663,1,3.307254,15.889405,0,"3월"
"K296600",12,114.161970,1,11.622825,0,0.000000,17.728979,3,"3월"
"K296640",6,59.050118,22,44.125363,0,0.000000,12.171584,2,"3월"
"K296770",23,73.569551,6,9.076139,4,7.843577,5.363161,0,"3월"
"K296940",9,84.603539,17,32.221596,1,4.078683,10.284149,0,"3월"
"K296950",10,96.406133,5,9.411913,0,0.000000,12.286155,2,"3월"
"K297020",41,131.473052,1,23.592228,3,4.825683,3.795428,6,"3월"
"K297190",21,76.205465,7,47.875330,2,4.158552,0.255719,2,"3월"
"K297220",26,83.444284,2,14.388938,4,8.205740,14.917912,0,"3월"
"K297590",6,72.079767,15,41.758389,0,0.000000,16.271965,3,"3월"
"K297640",16,74.607892,1,9.312907,2,6.173725,0.831134,0,"3월"
"K297670",5,59.560166,5,13.066771,0,0.000000,3.459695,0,"3월"
"K297730",6,67.555253,10,25.971872,0,0.000000,8.278435,0,"3월"
"K297820",13,58.680855,24,42.725799,1,3.963195,20.023616,3,"3월"
"K297980",7,88.667406,17,30.802131,4,6.924050,30.356679,0,"3월"
"K298030",12,57.940931,21,43.333150,0,0.000000,25.151775,0,"3월"
"K298180",12,146.415258,9,23.891792,2,3.859007,26.391364,8,"3월"
"K298290",7,42.641689,2,27.675734,1,6.242081,11.241749,0,"3월"
"K298370",37,113.183413,9,14.716237,0,0.000000,9.917501,1,"3월"
"K298470",30,96.909490,16,47.506838,1,3.345552,13.396109,4,"3월"
"K298530",8,112.167581,13,20.571718,2,4.022403,3.751879,2,"3월"
"K298590",19,90.160035,8,24.002213,1,7.504140,0.077195,1,"3월"
"K298890",31,111.993024,3,5.007380,5,8.830219,31.558422,2,"3월"
"K299030",17,80.978772,8,29.972021,1,6.616558,19.701134,2,"3월"
"K299150",22,107.438682,19,53.771496,0,0.000000,6.387697,6,"3월"
"K299310",13,65.489310,31,53.555702,0,0.000000,11.167480,2,"3월"
"K299430",7,120.042344,36,62.341118,1,4.362292,8.173682,7,"3월"
"K299600",39,125.327636,0,0.000000,0,0.000000,31.935653,6,"3월"
"K299660",15,76.063594,22,38.263698,3,5.153360,6.384723,4,"3월"
"K299700",14,45.416489,12,35.769196,0,0.000000,25.331866,0,"3월"
"K299790",4,72.978305,10,34.083275,2,4.989970,25.739575,2,"3월"
"K299870",20,72.157622,11,21.322894,3,5.380174,5.987759,2,"3월"
"K299890",31,99.671796,2,41.767229,1,5.976792,7.059466,4,"3월"
"K300190",12,61.763294,1,37.660545,4,6.720959,8.502792,0,"3월"
"K300260",25,123.016931,4,43.894422,0,0.000000,33.151086,6,"3월"
"K300350",21,68.733558,22,45.959155,0,5.471328,1.901201,1,"3월"
"K300370",54,156.392410,3,7.854529,2,5.701807,3.782575,7,"3월"
"K300440",3,80.032768,16,27.890207,1,7.987879,8.312705,0,"3월"
"K300480",4,86.539128,38,59.974902,1,0.000000,2.045758,4,"3월"
"K300650",5,109.766920,8,26.034462,2,3.139291,22.320020,3,"3월"
"K300800",14,71.793192,14,31.039454,1,4.625850,13.904441,1,"3월"
"K300890",3,76.809941,16,50.946365,3,8.100667,4.567153,4,"3월"
"K300990",2,70.646281,24,43.552984,0,0.000000,12.744146,4,"3월"
"K301330",2,71.292247,10,32.656198,0,0.000000,18.104829,3,"3월"
"K301460",16,58.901548,3,51.331871,0,0.000000,9.474252,3,"3월"
"K301480",17,57.213166,11,22.784004,1,3.122252,22.072776,0,"3월"
"K301530",11,62.512779,2,10.811703,0,4.471005,12.453522,0,"3월"
"K301580",28,80.090184,18,53.544829,0,2.889852,16.396358,5,"3월"
"K301630",14,74.124809,13,26.342950,0,0.000000,23.482794,1,"3월"
"K301760",13,74.855242,11,28.241878,1,7.645276,5.016613,0,"3월"
"K301780",21,115.983629,9,24.958502,3,6.587840,20.697059,4,"3월"
"K301950",14,78.668730,4,29.837052,1,5.135886,6.007467,3,"3월"
"K301960",15,84.154256,11,18.504282,0,0.000000,5.202059,2,"3월"
"K302040",9,50.727751,3,26.939272,2,5.776452,16.770389,0,"3월"
"K302080",41,157.138202,3,10.357616,2,4.673326,16.831298,8,"3월"
"K302090",19,108.494127,1,18.228573,0,0.000000,12.392482,4,"3월"
"K302110",14,78.221171,2,24.105616,1,1.627758,24.303606,1,"3월"
"K302170",9,53.706950,16,31.446833,1,5.741697,23.576596,0,"3월"
"K302180",15,56.931066,24,49.153160,0,0.000000,19.433686,2,"3월"
"K302280",20,76.436756,3,27.717889,0,0.000000,23.444560,3,"3월"
"K302290",41,136.417137,13,29.052855,0,0.000000,27.393926,6,"3월"
"K302560",22,72.298336,14,29.125465,0,0.000000,19.988159,3,"3월"
"K302610",15,87.155136,15,40.263857,3,5.901129,11.091891,4,"3월"
"K302710",16,93.577075,15,24.389770,3,5.475254,16.718537,5,"3월"
"K302800",28,110.723472,5,22.583203,2,6.248750,21.553002,3,"3월"
"K302840",1,58.015729,4,14.230273,2,5.809993,24.514066,0,"3월"
"K302870",1,71.315602,16,37.627566,0,0.000000,25.329548,1,"3월"
"K302890",1,103.077824,24,38.954494,2,5.624854,31.366796,3,"3월"
"K302950",1,79.974432,21,36.677016,1,2.206800,5.594938,3,"3월"
"K302960",0,86.190826,44,74.115782,0,0.000000,30.467689,5,"3월"
"K303020",0,0.000000,49,78.632947,1,0.000000,8.487765,6,"3월"
"K303110",1,78.570862,13,37.451467,1,1.850051,8.047388,2,"3월"
"K303240",88,179.950565,26,75.971568,0,0.000000,17.472308,2,"3월"
"K303320",81,125.049936,47,86.242893,0,0.000000,20.892514,2,"3월"
"K303390",65,132.882130,20,105.180996,0,0.000000,27.637123,2,"3월"
"K303410",104,178.980552,24,75.022362,0,0.000000,25.548621,5,"3월"
"K303420",90,154.796616,51,90.546098,1,4.630668,3.577380,4,"3월"
"K303470",88,180.993702,1,7.482421,4,7.499274,24.140195,0,"3월"
"K303490",88,149.971430,14,26.468679,3,8.201563,18.407648,0,"3월"
"K303540",91,146.234924,31,56.271482,1,2.009696,1.118419,0,"3월"
"K303570",89,182.263025,12,78.029908,2,6.183648,11.499716,2,"3월"
"K303700",99,194.806770,25,41.181245,1,6.795585,17.462903,5,"3월"
"K303730",113,231.324177,22,91.086804,1,5.274998,3.854588,12,"3월"
"K303800",47,112.112021,36,85.359070,0,0.000000,0.847998,0,"3월"
"K303820",85,175.225392,20,31.088376,0,0.000000,18.232601,0,"3월"
"K303840",68,141.093240,24,38.966748,2,4.624940,10.793475,2,"3월"
"K303920",124,193.307059,32,60.568478,0,0.000000,8.238325,8,"3월"
"K304000",85,174.610944,1,0.000000,0,0.000000,11.321594,0,"3월"
"K304030",87,138.922957,35,58.300757,3,5.435968,2.983953,0,"3월"
"K304160",47,97.952568,30,60.909156,1,1.974504,23.856400,0,"3월"
"K304300",58,93.148740,38,74.908777,0,0.000000,10.022425,0,"3월"
"K304420",94,153.911734,4,30.329340,1,6.353141,7.342068,0,"3월"
"K304500",107,181.752830,67,105.234428,2,7.784464,15.416344,5,"3월"
"K304630",64,99.809827,3,76.437228,1,4.553707,8.294036,0,"3월"
"K304770",72,111.107909,46,81.101017,2,3.878112,18.551401,0,"3월"
"K304960",76,124.063544,18,73.436315,2,3.428817,17.382504,1,"3월"
"K305010",91,141.655245,62,103.316470,3,5.882157,8.306726,4,"3월"
"K305150",147,266.684888,34,70.855399,0,0.000000,28.801704,12,"3월"
"K305200",122,196.688115,0,13.267719,0,0.000000,2.950136,5,"3월"
"K305250",88,141.345594,47,71.872901,0,0.000000,6.060996,3,"3월"
"K305320",67,104.573609,26,86.709896,0,0.000000,28.528440,0,"3월"
"K305340",132,214.814537,24,37.986577,2,7.349384,4.776267,7,"3월"
"K305650",86,167.120892,8,27.555811,0,0.000000,12.594610,2,"3월"
"K305810",53,120.296700,16,60.950328,0,0.000000,8.362855,2,"3월"
"K305890",80,170.395876,20,66.052334,2,9.122317,32.522150,1,"3월"
"K306140",49,95.541428,12,52.799210,2,6.518421,0.324397,0,"3월"
"K306220",44,95.843220,1,70.300314,0,0.000000,24.734597,0,"3월"
"K306280",182,274.990993,18,60.974705,3,5.226830,2.852035,14,"3월"
"K306400",33,92.625720,24,52.712455,1,6.146980,15.195209,0,"3월"
"K306710",108,167.192159,15,27.105546,0,0.000000,6.918688,0,"3월"
"K306870",36,79.872492,30,48.031431,1,3.160977,4.161862,0,"3월"
"K306970",71,155.707402,1,0.000000,1,0.000000,3.254380,0,"3월"
"K307060",97,214.223789,27,69.912936,0,0.000000,20.388253,9,"3월"
"K307170",85,137.316642,7,80.306192,4,6.233570,5.020732,0,"3월"
"K307270",66,117.967366,16,50.382839,3,5.975323,4.833308,0,"3월"
"K307290",45,99.060858,4,50.837085,3,5.308290,17.056534,0,"3월"
"K307300",49,108.382615,9,32.576166,3,5.699733,11.182471,0,"3월"
"K307310",115,204.057840,36,71.174678,3,6.337200,15.902713,10,"3월"
"K307500",111,244.933740,5,56.232954,2,5.629284,10.434172,6,"3월"
"K307530",171,304.788600,17,26.516608,0,0.000000,20.892282,12,"3월"
"K307610",77,125.711338,40,63.499682,0,0.000000,5.046724,1,"3월"
"K307710",105,170.462952,9,18.115205,3,4.613189,10.189374,0,"3월"
"K307750",74,112.412150,14,42.013382,0,0.000000,11.448282,0,"3월"
"K307770",91,161.995236,36,82.286568,0,0.000000,16.227216,3,"3월"
"K307890",101,224.438600,9,34.730176,2,4.282012,10.737668,7,"3월"
"K307930",92,165.110718,4,44.652303,1,5.721216,2.983977,3,"3월"
"K307950",74,166.204237,5,37.893811,1,2.831418,15.302878,1,"3월"
"K308020",88,198.104774,1,30.477658,0,0.000000,19.717183,3,"3월"
"K308210",72,163.751767,5,9.678980,0,0.000000,7.314825,2,"3월"
"K308240",151,253.957733,2,25.403712,3,5.557062,23.796308,11,"3월"
"K308290",133,203.444241,2,13.796219,0,4.832009,6.065431,2,"3월"
"K308310",102,184.222738,14,73.307226,0,0.000000,18.289840,2,"3월"
"K308320",112,176.376230,4,9.985426,1,4.448952,3.074679,0,"3월"
"K308350",97,174.324948,3,20.304648,2,6.854988,17.227679,2,"3월"
"K308570",94,170.331823,22,80.392429,0,0.000000,20.169164,1,"3월"
"K308760",47,107.099797,33,62.184481,1,3.949450,20.023412,1,"3월"
"K309070",158,365.691032,33,66.526777,0,0.000000,32.466156,18,"3월"
"K309080",82,188.739540,14,25.290900,4,6.545880,11.453786,2,"3월"
"K309140",57,131.113800,11,28.464996,1,1.976208,19.613942,0,"3월"
"K309160",34,92.656739,18,54.870035,2,5.558862,12.856586,0,"3월"
"K309200",140,254.891639,4,41.906102,4,9.250549,31.155337,7,"3월"
"K309230",58,135.080811,6,44.457631,0,0.000000,28.230663,0,"3월"
"K309370",78,182.104181,22,78.148884,0,0.000000,19.075665,9,"3월"
"K309630",43,101.679430,29,78.491782,3,5.557747,23.547679,0,"3월"
"K309680",69,162.138638,1,10.646833,0,0.000000,17.708812,0,"3월"
"K309690",56,150.788012,7,34.516481,0,0.000000,7.544702,0,"3월"
"K310080",155,409.743576,13,56.081065,1,6.104765,16.739545,24,"3월"
"K310100",213,350.873098,2,40.933214,1,7.129152,29.445886,15,"3월"
"K310320",121,189.834180,25,49.333965,0,0.000000,14.049321,3,"3월"
"K310400",64,111.053824,26,74.341816,3,5.914712,18.916412,0,"3월"
"K310460",52,126.603906,28,67.595862,4,6.905668,25.090093,1,"3월"
"K310520",148,225.139551,46,88.464694,1,3.652285,18.701066,10,"3월"
"K310530",85,156.918384,12,36.007165,3,6.304756,23.780682,1,"3월"
"K310560",80,148.870491,2,26.815473,2,5.870288,16.909715,0,"3월"
"K310610",69,128.630840,2,96.157013,0,0.000000,14.294953,0,"3월"
"K310690",91,222.059005,17,94.299638,0,0.000000,24.807566,11,"3월"
"K310740",46,112.703483,23,82.780984,1,4.136751,8.327105,1,"3월"
"K310800",68,167.642395,10,16.953084,0,0.000000,16.612735,1,"3월"
"K310880",184,315.096000,5,52.384710,2,4.660795,2.664741,19,"3월"
"K310990",110,187.768673,24,52.971244,1,4.484786,9.602133,6,"3월"
"K311020",94,179.977128,6,39.229890,0,0.000000,0.466568,5,"3월"
"K311060",89,152.747802,4,60.295185,1,3.349732,9.148762,5,"3월"
"K311120",81,200.153192,19,49.430924,2,4.111457,13.268092,5,"3월"
"K311130",49,121.462193,9,98.176088,0,0.000000,16.175899,0,"3월"
"K311180",118,197.651639,17,47.277329,1,5.400318,28.992573,4,"3월"
"K311250",85,159.598938,12,21.924009,5,7.749426,9.525194,0,"3월"
"K311270",174,271.778052,7,43.619670,0,0.000000,17.787023,15,"3월"
"K311300",54,133.765544,22,50.305317,0,1.145907,19.632683,2,"3월"
"K311370",44,109.375299,20,42.676605,0,0.000000,15.838093,0,"3월"
"K311480",78,195.417401,54,96.004159,2,3.848964,27.485922,6,"3월"
"K311630",45,112.821139,36,76.775206,3,6.735590,23.043223,0,"3월"
"K311740",210,348.285462,1,6.425714,2,6.838374,16.156025,12,"3월"
"K311780",67,174.821955,10,19.616386,0,0.000000,25.824583,1,"3월"
"K311950",89,133.383680,15,53.947198,3,7.165662,13.701776,0,"3월"
"K312040",160,253.314082,85,161.251090,1,7.437157,23.927675,15,"3월"
"K312080",59,111.626805,1,87.768372,1,7.505665,16.544743,1,"3월"
"K312120",51,128.394377,22,84.633664,0,0.000000,28.787181,0,"3월"
"K312300",77,217.237693,7,13.429043,2,7.550466,11.532527,2,"3월"
"K312680",50,84.261903,12,57.249714,3,4.354204,11.524544,0,"3월"
"K312710",168,255.396311,10,64.517924,4,6.345463,26.634668,10,"3월"
"K312830",59,161.369815,1,7.548218,4,6.823248,25.021210,0,"3월"
"K313300",42,112.349192,19,61.517001,2,7.757948,10.883480,0,"3월"
"K313330",110,210.093840,11,28.656540,0,0.000000,13.820815,7,"3월"
"K313370",68,178.496760,15,39.845083,0,0.000000,23.537558,0,"3월"
"K313480",103,269.129314,7,73.196193,3,6.010813,16.239146,13,"3월"
"K313860",77,206.391629,30,51.112051,1,3.886848,22.394612,5,"3월"
"K313870",80,215.493831,4,11.587550,2,3.555052,4.917292,0,"3월"
"K313890",37,101.429820,35,56.394270,0,0.000000,1.632460,0,"3월"
"K313900",141,233.680450,30,81.723298,0,0.000000,9.110102,11,"3월"
"K313910",72,193.791061,15,31.312511,1,3.803139,0.820703,5,"3월"
"K313930",45,86.499031,29,51.290694,0,0.000000,10.807393,0,"3월"
"K314070",49,133.134794,17,75.518134,4,9.286636,14.808942,0,"3월"
"K314370",32,91.004936,34,76.006350,2,4.560381,13.164998,0,"3월"
"K314390",69,114.999161,8,43.184664,1,4.265152,0.279763,0,"3월"
"K314450",44,87.142349,2,66.101568,0,6.330854,15.122762,0,"3월"
"K314610",54,154.333909,45,87.284578,1,5.460305,20.377157,7,"3월"
"K314700",55,102.311303,20,62.474689,0,0.000000,2.411060,0,"3월"
"K314730",77,152.343821,18,34.604981,0,0.000000,24.828503,0,"3월"
"K315070",100,169.937680,9,24.751327,1,3.643052,23.601557,0,"3월"
"K315080",66,131.532642,5,60.230595,3,7.570224,22.251228,0,"3월"
"K315210",72,144.550098,27,68.386410,2,6.883338,2.289100,3,"3월"
"K315670",51,103.241120,13,55.940455,0,0.000000,10.911443,0,"3월"
"K315680",65,131.586717,23,59.736331,0,0.000000,4.720325,1,"3월"
"K315710",82,167.239080,7,25.370482,1,3.762225,2.748977,0,"3월"
"K315860",72,279.098339,2,74.813712,1,4.532548,10.508519,12,"3월"
