Customer_ID,Gender,Age,Connect_Date,L_O_S,Dropped_Calls,Pay Method,tariff,Churn,Handset,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,Nat_call_cost_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Usage_Band,Mins_charge,call_cost_per_min,actual call cost,Total_call_cost,Total_Cost,Tariff_OK,average cost min,Group
K118130,M,30,10/09/97,37.600000,2,Pre Pay,CAT 200,Active,S80,353,785.400001,111,201.000000,11,91.800000,325.944987,0.000000,2.224929,1.810811,8.345455,475,1078.200001,2.269895,1404.144988,Med,-121.799999,8.642181,0.000000,97.783496,247.783496,OK,0.176466,1
K133120,M,29,21/05/96,53.500000,5,Pre Pay,CAT 200,Active,S50,350,1159.799999,5,155.099998,13,38.400000,328.955439,14.234029,3.313714,31.020000,2.953846,368,1353.299997,3.677446,1682.255436,MedHigh,153.299997,9.285081,14.234029,112.920660,262.920660,OK,0.156291,1
K116570,M,54,19/10/98,24.133333,0,Pre Pay,CAT 200,Active,S50,1549,2394.000000,283,573.000000,1,9.600000,698.149734,160.273600,1.545513,2.024735,9.600000,1833,2976.600000,1.623895,3674.749734,High,1776.600000,9.021367,160.273600,369.718520,519.718520,OK,0.141430,1
K116650,M,30,23/04/96,54.433333,0,Pre Pay,CAT 200,Active,ASAD170,423,686.399999,185,487.800000,23,85.200000,385.478560,4.588715,1.622695,2.636757,3.704348,631,1259.399999,1.995880,1644.878559,Med,59.399999,7.725107,4.588714,120.232282,270.232282,OK,0.164287,1
K133390,F,27,11/07/98,27.466667,1,Pre Pay,CAT 200,Churned,ASAD90,298,988.800000,179,300.299999,12,109.200000,374.001189,16.926337,3.318121,1.677654,9.100000,489,1398.299999,2.859509,1772.301188,MedHigh,198.299999,8.535722,16.926337,129.126693,279.126693,OK,0.157494,1
K133360,M,31,07/09/98,25.533333,1,Pre Pay,CAT 200,Active,S50,185,1120.800000,33,139.500000,31,85.200000,438.703136,13.335066,6.058378,4.227273,2.748387,249,1345.500000,5.403614,1784.203136,MedHigh,145.500000,9.164994,13.335067,144.946008,294.946008,OK,0.165310,1
K133470,M,37,26/01/99,20.833333,2,Pre Pay,CAT 200,Active,S80,229,1015.800000,233,367.500000,4,39.600000,299.816320,19.101350,4.435808,1.577253,9.900000,466,1422.900000,3.053433,1722.716320,MedHigh,222.900000,8.569471,19.101350,109.046246,259.046246,OK,0.150371,1
K133490,F,26,15/04/96,54.700000,2,Pre Pay,CAT 200,Active,ASAD170,267,1047.000000,34,171.600001,3,21.000000,394.411613,3.652362,3.921348,5.047059,7.000000,304,1239.600001,4.077632,1634.011614,Med,39.600001,9.223136,3.652362,121.975846,271.975846,OK,0.166447,1
K133560,F,46,03/06/99,16.566667,5,Pre Pay,CAT 200,Churned,ASAD90,182,1774.200000,61,189.900000,11,48.000000,389.678584,76.409081,9.748352,3.113115,4.363636,254,2012.100000,7.921654,2401.778584,High,812.100000,9.408827,76.409081,193.312656,343.312656,OK,0.142941,1
K133610,F,70,22/10/97,36.200000,0,Pre Pay,CAT 200,Active,ASAD170,169,521.400001,259,408.599999,5,76.200000,304.624616,0.000000,3.085207,1.577606,15.240000,433,1006.200000,2.323788,1310.824616,Med,-193.800000,7.590936,0.000000,91.387385,241.387385,OK,0.184149,1
K133680,F,31,13/01/97,45.600000,1,Pre Pay,CAT 200,Active,S50,326,1140.599999,142,341.400001,2,4.800000,371.708087,25.340943,3.498773,2.404225,2.400000,470,1486.800000,3.163404,1858.508087,MedHigh,286.800000,8.835755,25.340944,136.853370,286.853370,OK,0.154346,1
K133760,F,48,03/01/99,21.600000,0,Pre Pay,CAT 200,Active,S80,291,915.600000,21,174.900001,2,7.800000,340.239377,0.000000,3.146392,8.328571,3.900000,314,1098.300001,3.497771,1438.539378,Med,-101.699999,9.168260,0.000000,102.071813,252.071813,OK,0.175228,1
K116890,F,32,19/11/98,23.100000,2,Pre Pay,CAT 200,Active,ASAD170,464,750.000000,149,290.400000,1,4.200000,241.577179,0.000000,1.616379,1.948993,4.200000,614,1044.600000,1.701303,1286.177179,Med,-155.400000,8.589891,0.000000,72.473154,222.473154,OK,0.172972,1
K235410,F,17,18/07/99,15.066667,0,Pre Pay,CAT 200,Churned,S50,900,1841.400000,71,160.200001,26,39.600000,114.277060,80.003016,2.046000,2.256338,1.523077,997,2041.200001,2.047342,2155.477061,High,841.200001,9.510582,80.003016,114.286134,264.286134,OK,0.122611,1
K235930,M,24,22/09/99,12.866667,11,Pre Pay,CAT 200,Churned,BS110,343,925.199999,0,0.000000,55,119.000000,79.115816,0.000000,2.697376,0.000000,2.163636,398,1044.199999,2.623618,1123.315815,Med,-155.800001,9.430186,0.000000,23.734745,173.734745,OK,0.154662,1
K236800,M,53,11/09/99,13.233333,2,Pre Pay,CAT 200,Churned,S50,252,884.400000,43,195.300001,3,7.800000,154.712769,0.000000,3.509524,4.541860,2.600000,298,1087.500001,3.649329,1242.212770,Med,-112.499999,9.066207,0.000000,46.413831,196.413831,OK,0.158116,1
K236960,M,29,22/09/99,12.866667,1,Pre Pay,CAT 200,Churned,S50,121,793.800001,278,538.500001,1,13.500000,40.850844,11.589897,6.560331,1.937050,13.500000,400,1345.800002,3.364500,1386.650846,MedHigh,145.800002,7.949175,11.589898,23.845151,173.845151,OK,0.125371,1
K236980,F,17,05/09/99,13.433333,2,Pre Pay,CAT 200,Churned,BS110,156,1049.400000,121,443.100000,9,34.800001,49.067266,27.609307,6.726923,3.661983,3.866667,286,1527.300001,5.340210,1576.367267,MedHigh,327.300001,8.435474,27.609308,42.329487,192.329487,OK,0.122008,1
K117190,M,32,04/04/99,18.566667,1,Pre Pay,CAT 200,Active,ASAD170,456,997.800001,199,765.300001,2,23.500000,538.981567,45.710540,2.188158,3.845729,11.750000,657,1786.600002,2.719330,2325.581569,MedHigh,586.600002,7.792455,45.710541,207.405011,357.405011,OK,0.153684,1
K237570,M,35,19/09/99,12.966667,1,Pre Pay,CAT 200,Churned,BS110,223,673.800000,249,379.200000,62,137.399998,157.974403,0.000000,3.021525,1.522892,2.216129,534,1190.399998,2.229213,1348.374401,Med,-9.600002,7.830141,0.000000,47.392321,197.392321,OK,0.146393,1
K237600,M,21,04/08/99,14.500000,6,Pre Pay,CAT 200,Churned,S50,74,1149.000000,18,72.000000,21,111.000000,14.098853,12.293243,15.527027,4.000000,5.285714,113,1332.000000,11.787611,1346.098853,MedHigh,132.000000,9.313063,12.293243,16.522899,166.522899,OK,0.123708,1
K237690,F,13,16/09/99,13.066667,2,Pre Pay,CAT 200,Churned,S50,48,729.000000,55,330.000000,12,78.000000,94.354910,0.000000,15.187500,6.000000,6.500000,115,1137.000000,9.886957,1231.354910,Med,-63.000000,8.205805,0.000000,28.306473,178.306473,OK,0.144805,1
K237760,M,34,25/09/99,12.766667,2,Pre Pay,CAT 200,Churned,S50,35,724.200000,147,240.900001,17,71.400000,154.148336,0.000000,20.691429,1.638776,4.200000,199,1036.500001,5.208543,1190.648337,Med,-163.499999,8.493488,0.000000,46.244501,196.244501,OK,0.164822,1
K117250,M,44,05/01/99,21.533333,1,Pre Pay,CAT 200,Churned,ASAD90,1295,2093.400001,124,388.500000,66,105.000000,450.142864,125.461132,1.616525,3.133065,1.590909,1485,2586.900001,1.742020,3037.042865,High,1386.900001,9.046156,125.461133,260.503992,410.503992,OK,0.135166,1
K238050,F,15,02/08/99,14.566667,2,Pre Pay,CAT 200,Churned,BS110,407,1287.599999,137,267.000000,33,94.200001,12.437327,39.964104,3.163636,1.948905,2.854545,577,1648.800000,2.857539,1661.237327,MedHigh,448.800000,8.904658,39.964105,43.695303,193.695303,OK,0.116597,1
K238090,F,12,06/08/99,14.433333,0,Pre Pay,CAT 200,Churned,S50,245,1423.800000,22,207.000000,7,165.000000,9.277962,53.409000,5.811429,9.409091,23.571429,274,1795.800000,6.554015,1805.077962,MedHigh,595.800000,8.964250,53.409001,56.192390,206.192390,OK,0.114229,1
K134310,M,53,18/08/99,14.033333,0,Pre Pay,CAT 200,Active,S80,493,1640.400000,59,99.900001,13,54.600000,410.176856,56.929634,3.327383,1.693220,4.200000,565,1794.900001,3.176814,2205.076857,MedHigh,594.900001,9.569614,56.929633,179.982690,329.982690,OK,0.149647,1
K134590,F,39,24/07/97,39.200000,0,Pre Pay,CAT 200,Active,S80,325,1720.200001,224,652.799999,11,20.400000,201.173571,102.556410,5.292923,2.914286,1.854545,560,2393.400000,4.273929,2594.573571,High,1193.400000,8.593632,102.556410,162.908481,312.908481,OK,0.120601,1
K134560,M,28,27/05/97,41.133333,0,Pre Pay,CAT 200,Active,ASAD170,219,1158.599999,35,113.100000,34,61.200000,300.276535,12.421050,5.290411,3.231429,1.800000,288,1332.899999,4.628125,1633.176534,MedHigh,132.899999,9.346163,12.421050,102.504010,252.504010,OK,0.154609,1
K117330,M,36,18/01/96,57.633333,1,Pre Pay,CAT 200,Active,S50,574,1260.000000,177,270.300000,36,73.799999,222.988356,36.075769,2.195122,1.527119,2.050000,787,1604.099999,2.038247,1827.088355,MedHigh,404.099999,8.927436,36.075769,102.972275,252.972275,OK,0.138457,1
K134740,M,70,07/12/98,22.500000,0,Pre Pay,CAT 200,Active,S80,406,2142.600000,69,321.900000,0,0.000000,243.002659,120.935691,5.277340,4.665217,0.000000,475,2464.500000,5.188421,2707.502659,High,1264.500000,9.346926,118.191884,191.092681,341.092681,OK,0.125981,1
K134780,F,40,25/08/98,25.966667,1,Pre Pay,CAT 200,Active,ASAD170,260,1029.000000,212,325.500001,7,37.800001,427.657523,16.721109,3.957692,1.535377,5.400000,479,1392.300002,2.906681,1819.957525,MedHigh,192.300002,8.695324,16.721109,145.018366,295.018366,OK,0.162102,1
K238150,F,40,23/08/99,13.866667,0,Pre Pay,CAT 200,Churned,BS110,16,678.000000,187,429.000000,17,64.800000,96.806265,0.000000,42.375000,2.294118,3.811765,220,1171.800000,5.326364,1268.606265,Med,-28.200000,7.892985,0.000000,29.041880,179.041879,OK,0.141133,1
K134940,M,73,12/12/99,10.166667,0,Pre Pay,CAT 200,Active,S80,99,632.400001,57,375.599999,19,63.000000,226.024142,0.000000,6.387879,6.589474,3.315789,175,1071.000000,6.120000,1297.024142,Med,-129.000000,7.952381,0.000000,67.807243,217.807243,OK,0.167928,1
K237750,F,25,22/07/99,14.933333,2,Pre Pay,CAT 200,Churned,BS110,55,745.200000,194,408.299999,43,82.200000,15.954306,2.861460,13.549091,2.104639,1.911628,292,1235.699999,4.231849,1251.654305,Med,35.699999,8.015295,2.861460,7.647752,157.647752,OK,0.125952,1
K135010,M,61,05/02/97,44.833333,2,Pre Pay,CAT 200,Churned,ASAD90,231,917.400000,41,134.100000,5,22.799999,231.891786,0.000000,3.971429,3.270732,4.560000,277,1074.299999,3.878339,1306.191785,Med,-125.700001,9.269757,0.000000,69.567536,219.567536,OK,0.168097,1
K237640,F,28,07/09/99,13.366667,0,Pre Pay,CAT 200,Churned,BS110,111,1552.800001,7,33.599999,26,54.000000,133.288703,42.864098,13.989189,4.800000,2.076923,144,1640.400000,11.391667,1773.688703,MedHigh,440.400000,9.732992,42.864097,82.850707,232.850707,OK,0.131280,1
K237460,F,22,13/07/99,15.233333,0,Pre Pay,CAT 200,Churned,BS110,316,931.200000,49,152.399999,43,89.000000,141.653529,0.000000,2.946835,3.110204,2.069767,408,1172.599999,2.874020,1314.253528,Med,-27.400001,8.970663,0.000000,42.496059,192.496059,OK,0.146468,1
K134290,F,40,23/06/97,40.233333,11,Pre Pay,CAT 200,Active,S50,324,1080.600000,59,227.699999,1,6.000000,427.100343,10.413798,3.335185,3.859322,6.000000,384,1314.299999,3.422656,1741.400342,MedHigh,114.299999,9.110934,10.413797,138.543900,288.543900,OK,0.165696,1
K135270,M,51,13/08/97,38.533333,2,Pre Pay,CAT 200,Active,S50,345,1375.200000,53,128.399999,14,62.000000,425.953910,34.336884,3.986087,2.422641,4.428571,412,1565.599999,3.800000,1991.553909,MedHigh,365.599999,9.391926,34.336883,162.123056,312.123056,OK,0.156723,1
K237030,F,30,13/07/99,15.233333,2,Pre Pay,CAT 200,Churned,BS110,154,1066.800000,170,317.700000,8,13.800000,16.349703,17.479415,6.927273,1.868824,1.725000,332,1398.300000,4.211747,1414.649703,MedHigh,198.300000,8.814632,17.479415,22.384326,172.384326,OK,0.121857,1
K117660,F,29,17/09/97,37.366667,6,Pre Pay,CAT 200,Active,S80,492,1087.200000,210,563.100000,65,117.000000,519.418569,45.814457,2.209756,2.681429,1.800000,767,1767.300000,2.304172,2286.718569,MedHigh,567.300000,8.075878,45.814458,201.640029,351.640029,OK,0.153775,1
K236500,F,15,13/07/99,15.233333,0,Pre Pay,CAT 200,Churned,S50,384,1032.600000,188,578.100000,13,27.000000,42.058306,35.683895,2.689062,3.075000,2.076923,585,1637.700000,2.799487,1679.758306,MedHigh,437.700000,8.152592,35.683895,48.301387,198.301387,OK,0.118054,1
K135530,M,48,14/07/99,15.200000,1,Pre Pay,CAT 200,Active,ASAD170,188,1211.400000,127,547.200000,30,57.000000,397.426335,51.316954,6.443617,4.308661,1.900000,345,1815.600000,5.262609,2213.026335,MedHigh,615.600000,8.336087,51.316953,170.544854,320.544854,OK,0.144845,1
K117780,M,26,03/10/98,24.666667,6,Pre Pay,CAT 200,Churned,ASAD90,363,589.199999,142,454.199999,20,41.000000,333.574039,0.000000,1.623140,3.198592,2.050000,525,1084.399998,2.065524,1417.974037,Med,-115.600002,7.716710,0.000000,100.072212,250.072212,OK,0.176359,1
K171250,F,16,14/12/99,10.100000,2,Pre Pay,CAT 200,Churned,ASAD90,1350,2072.400000,86,350.700000,14,94.800000,652.944906,120.130990,1.535111,4.077907,6.771429,1450,2517.900000,1.736483,3170.844906,High,1317.900000,9.115334,120.130990,316.014461,466.014461,OK,0.146969,1
K171420,F,20,22/04/97,42.300000,2,Pre Pay,CAT 200,Active,ASAD170,629,1082.400000,31,138.600000,0,0.000000,276.902530,4.429615,1.720827,4.470968,0.000000,660,1221.000000,1.850000,1497.902530,Med,21.000000,9.432432,1.980811,85.051570,235.051570,OK,0.156920,1
K171440,F,23,07/06/99,16.433333,3,Pre Pay,CAT 200,Active,ASAD170,713,1455.000000,130,244.800000,22,97.800000,410.341275,54.065247,2.040673,1.883077,4.445455,865,1797.600000,2.078150,2207.941275,MedHigh,597.600000,9.047063,54.065247,177.167629,327.167629,OK,0.148178,1
K171910,M,19,15/01/98,33.366667,0,Pre Pay,CAT 200,Churned,ASAD90,760,1487.400000,104,242.400000,1,22.200000,513.087298,51.031645,1.957105,2.330769,22.200000,865,1752.000000,2.025434,2265.087298,MedHigh,552.000000,9.244863,51.031644,204.957833,354.957833,OK,0.156708,1
K171870,M,24,14/04/97,42.566667,1,Pre Pay,CAT 200,Active,ASAD170,612,1255.200000,210,548.100000,7,13.800000,185.051729,52.168740,2.050980,2.610000,1.971429,829,1817.100000,2.191918,2002.151729,MedHigh,617.100000,8.453855,52.168739,107.684258,257.684258,OK,0.128704,1
K172260,F,17,18/10/97,36.333333,1,Pre Pay,CAT 200,Churned,ASAD90,466,807.000000,27,691.200000,10,53.499999,250.365589,26.730516,1.731760,25.600000,5.350000,503,1551.699999,3.084891,1802.065588,MedHigh,351.699999,7.600374,26.730515,101.840191,251.840191,OK,0.139751,1
K235720,F,14,18/09/99,13.000000,1,Pre Pay,CAT 200,Churned,S50,503,883.800000,23,187.800000,16,28.200000,136.026734,0.000000,1.757058,8.165217,1.762500,542,1099.800000,2.029151,1235.826734,Med,-100.200000,9.018003,0.000000,40.808020,190.808020,OK,0.154397,1
K236040,F,49,07/09/99,13.366667,7,Pre Pay,CAT 200,Churned,S50,603,1423.200000,86,228.900000,10,17.399999,103.168955,43.486752,2.360199,2.661628,1.740000,699,1669.499999,2.388412,1772.668954,MedHigh,469.499999,9.262354,43.486752,74.437438,224.437438,OK,0.126610,1
K235750,F,31,10/07/99,15.333333,1,Pre Pay,CAT 200,Active,BS110,818,1377.000000,3,102.300000,23,90.000000,45.738438,34.667323,1.683374,34.100000,3.913043,844,1569.300000,1.859360,1615.038438,MedHigh,369.300000,9.387306,34.667323,48.388854,198.388854,OK,0.122838,1
K235830,F,28,26/09/99,12.733333,0,Pre Pay,CAT 200,Churned,S50,380,837.600001,76,415.200001,7,16.500001,160.365966,5.751524,2.204211,5.463158,2.357143,463,1269.300003,2.741469,1429.665969,MedHigh,69.300003,8.299456,5.751524,53.861313,203.861313,OK,0.142594,1
K235800,F,19,31/08/99,13.600000,0,Pre Pay,CAT 200,Churned,S50,519,1140.600000,70,224.700001,6,61.200000,153.606085,20.380237,2.197688,3.210000,10.200000,595,1426.500001,2.397479,1580.106086,MedHigh,226.500001,8.997897,20.380237,66.462062,216.462062,OK,0.136992,1
K246230,F,17,18/08/97,38.366667,1,Pre Pay,CAT 200,Active,BS110,130,2147.400000,11,212.100001,16,81.000000,157.941852,116.600899,16.518462,19.281818,5.062500,157,2440.500001,15.544586,2598.441853,High,1240.500001,9.399508,116.600901,163.983456,313.983456,OK,0.120835,1
K173140,M,24,21/02/97,44.300000,1,Pre Pay,CAT 200,Churned,ASAD90,389,811.799999,138,399.300000,46,85.799999,219.480742,7.877750,2.086889,2.893478,1.865217,573,1296.899998,2.263351,1516.380740,MedHigh,96.899998,8.129771,7.877748,73.721971,223.721971,OK,0.147537,1
K246380,F,23,31/01/97,45.000000,8,Pre Pay,CAT 200,Active,BS110,47,620.400000,17,357.300000,31,53.000000,29.801786,0.000000,13.200000,21.017647,1.709677,95,1030.700000,10.849474,1060.501786,Med,-169.300000,8.009605,0.000000,8.940536,158.940536,OK,0.149873,1
K246710,F,24,23/06/99,15.900000,2,Pre Pay,CAT 200,Active,BS110,52,826.200000,9,246.600000,1,6.000000,174.834937,0.000000,15.888462,27.400000,6.000000,62,1078.800000,17.400000,1253.634937,Med,-121.200000,8.829255,0.000000,52.450481,202.450481,OK,0.161491,1
K246790,F,33,21/11/98,23.033333,4,Pre Pay,CAT 200,Active,BS110,65,1152.000000,23,207.900000,13,53.400000,44.693182,19.358186,17.723077,9.039130,4.107692,101,1413.300000,13.993069,1457.993182,MedHigh,213.300000,9.075568,19.358186,32.766141,182.766141,OK,0.125355,1
K247210,F,50,31/12/98,21.700000,1,Pre Pay,CAT 200,Active,BS110,10,862.800000,87,186.300000,15,80.400000,134.763376,0.000000,86.280000,2.141379,5.360000,112,1129.500000,10.084821,1264.263376,Med,-70.500000,8.819389,0.000000,40.429013,190.429013,OK,0.150624,1
K247250,F,32,24/03/98,31.100000,0,Pre Pay,CAT 200,Active,BS110,2,1345.200000,38,153.599999,50,75.599999,50.406072,34.714756,672.600000,4.042105,1.512000,90,1574.399998,17.493333,1624.806070,MedHigh,374.399998,9.272104,34.714756,49.836578,199.836578,OK,0.122991,1
K247340,F,26,21/08/99,13.933333,0,Pre Pay,CAT 200,Active,BS110,17,1626.600001,171,336.899999,1,11.500000,58.716575,70.664303,95.682353,1.970175,11.500000,189,1975.000000,10.449735,2033.716575,High,775.000000,9.117975,70.664304,88.279276,238.279276,OK,0.117164,1
K247670,F,48,27/11/98,22.833333,1,Pre Pay,CAT 200,Churned,BS110,15,1150.800001,27,207.900000,17,31.800001,166.029785,17.408042,76.720000,7.700000,1.870588,59,1390.500002,23.567797,1556.529787,MedHigh,190.500002,9.138080,17.408042,67.216978,217.216978,OK,0.139552,1
K247610,F,31,24/05/98,29.066667,6,Pre Pay,CAT 200,Active,BS110,4,1579.200001,43,195.000000,9,45.600000,87.421710,57.882741,394.800000,4.534884,5.066667,56,1819.800001,32.496429,1907.221711,MedHigh,619.800001,9.338938,57.882740,84.109253,234.109253,OK,0.122749,1
K173870,M,25,21/12/99,9.866667,1,Pre Pay,CAT 200,Churned,ASAD90,827,1328.400000,159,371.100000,2,87.000000,458.167164,51.130391,1.606288,2.333962,43.500000,988,1786.500000,1.808198,2244.667164,MedHigh,586.500000,8.717884,51.130390,188.580540,338.580540,OK,0.150838,1
K173840,F,19,03/05/98,29.766667,1,Pre Pay,CAT 200,Churned,ASAD90,352,742.800000,7,654.900000,1,2.400000,372.761991,15.312988,2.110227,93.557143,2.400000,360,1400.100000,3.889167,1772.861991,MedHigh,200.100000,7.652668,15.312988,127.141585,277.141585,OK,0.156324,1
K173930,F,22,06/11/96,47.866667,2,Pre Pay,CAT 200,Churned,ASAD90,805,1698.000000,99,191.100000,19,59.400001,396.141085,70.038626,2.109317,1.930303,3.126316,923,1948.500001,2.111051,2344.641086,High,748.500001,9.357198,70.038626,188.880951,338.880951,OK,0.144534,1
K174160,M,19,13/04/99,18.266667,9,Pre Pay,CAT 200,Active,ASAD90,382,808.199999,5,189.900000,15,26.400000,250.372705,0.000000,2.115707,37.980000,1.760000,402,1024.499999,2.548507,1274.872704,Med,-175.500001,8.944363,0.000000,75.111812,225.111811,OK,0.176576,1
K137120,M,37,26/11/97,35.033333,1,Pre Pay,CAT 200,Active,S50,271,1095.599999,7,60.599999,8,28.500001,313.887109,0.000000,4.042804,8.657143,3.562500,286,1184.699999,4.142308,1498.587108,Med,-15.300001,9.623955,0.000000,94.166133,244.166133,OK,0.162931,1
K174240,M,24,07/12/96,46.833333,2,Pre Pay,CAT 200,Active,ASAD90,611,1294.800000,10,262.500001,17,51.000000,317.193283,36.850578,2.119149,26.250000,3.000000,638,1608.300001,2.520846,1925.493284,MedHigh,408.300001,9.025368,36.850579,132.008564,282.008564,OK,0.146460,1
K174510,M,21,21/11/99,10.866667,5,Pre Pay,CAT 200,Churned,S50,772,1641.000000,38,318.300000,13,21.600000,645.977051,71.390320,2.125648,8.376316,1.661538,823,1980.900000,2.406926,2626.877051,High,780.900000,9.142057,71.390320,265.183436,415.183436,OK,0.158052,1
K175150,M,17,09/11/99,11.266667,11,Pre Pay,CAT 200,Churned,ASAD90,536,870.600001,329,586.500001,36,98.000000,328.861534,27.694876,1.624254,1.782675,2.722222,901,1555.100002,1.725971,1883.961536,MedHigh,355.100002,7.799177,27.694877,126.353338,276.353338,OK,0.146687,1
K250540,M,33,02/04/97,42.966667,0,Pre Pay,CAT 200,Churned,BS110,129,1353.000000,58,694.200000,18,38.000000,99.499301,72.978483,10.488372,11.968966,2.111111,205,2085.200000,10.171707,2184.699301,High,885.200000,8.244293,72.978483,102.828273,252.828273,OK,0.115727,1
K175590,F,13,06/03/96,56.033333,1,Pre Pay,CAT 200,Churned,ASAD90,261,580.799999,225,525.300000,0,0.000000,357.196779,0.000000,2.225287,2.334667,0.000000,486,1106.099999,2.275926,1463.296778,Med,-93.900001,7.625441,0.000000,107.159034,257.159034,OK,0.175739,1
K175540,M,24,22/05/97,41.300000,2,Pre Pay,CAT 200,Churned,S50,733,1583.400000,168,336.900001,13,23.400000,454.007458,67.477087,2.160164,2.005357,1.800000,914,1943.700001,2.126586,2397.707459,High,743.700001,9.073159,67.477087,203.679324,353.679324,OK,0.147507,1
K175630,F,22,28/04/96,54.266667,4,Pre Pay,CAT 200,Active,ASAD90,1051,1852.800000,114,309.000000,6,14.000000,497.265289,90.337069,1.762892,2.710526,2.333333,1171,2175.800000,1.858070,2673.065289,High,975.800000,9.257744,90.337069,239.516655,389.516655,OK,0.145719,1
