고객ID,성별,연령,개시일,서비스기간,단선횟수,지불방법,요금제,이탈여부,핸드셋,주간통화횟수,주간통화시간_분,야간통화횟수,야간통화시간_분,주말통화횟수,주말통화시간_분,국제통화시간_분,국내통화요금_분,평균주간통화시간,평균야간통화시간,평균주말통화시간,국내통화횟수,국내통화시간_분,평균국내통화시간,총통화시간_분
"K310560","여",18,"07/07/97",39.766667,0,"선불","CAT 200","유지","WC95",514,951.000000,14,171.299999,11,37.500000,108.021106,0,1.850195,12.235714,3.409091,539,1159.799999,2.151763,1267.821105
"K310570","여",48,"12/12/98",22.333333,0,"선불","CAT 200","유지","BS110",416,841.199999,42,251.100001,9,33.000000,108.071660,0,2.022115,5.978571,3.666667,467,1125.300000,2.409636,1233.371660
"K310880","여",26,"04/10/96",48.966667,1,"선불","CAT 200","유지","WC95",1404,2400.000000,37,399.000000,17,35.500000,20.296581,150,1.709402,10.783784,2.088235,1458,2834.500000,1.944102,2854.796581
"K310940","남",47,"21/02/98",32.133333,1,"선불","CAT 200","유지","BS110",427,1046.400001,8,131.699999,2,4.200000,112.759963,0,2.450585,16.462500,2.100000,437,1182.300000,2.705492,1295.059963
"K311130","여",68,"19/11/99",10.933333,2,"선불","CAT 200","이탈","CAS30",253,622.799999,49,503.400000,3,14.000000,82.942268,0,2.461660,10.273469,4.666667,305,1140.199999,3.738361,1223.142267
"K311430","여",32,"24/01/96",57.433333,2,"선불","CAT 200","유지","WC95",283,702.600001,44,338.700001,6,29.000000,177.089949,0,2.482686,7.697727,4.833333,333,1070.300002,3.214114,1247.389951
"K311480","남",22,"10/01/97",45.700000,0,"선불","CAT 200","유지","S50",429,1066.200000,295,523.800000,10,21.000000,149.963565,34,2.485315,1.775593,2.100000,734,1611.000000,2.194823,1760.963565
"K311520","남",48,"16/06/98",28.300000,7,"선불","CAT 200","이탈","CAS30",860,1363.800001,192,393.600001,6,14.399999,24.803146,50,1.585814,2.050000,2.400000,1058,1771.800001,1.674669,1796.603147
"K311540","여",26,"01/10/97",36.900000,0,"선불","CAT 200","이탈","CAS30",1124,1780.800000,72,309.600000,0,0.000000,7.702231,84,1.584342,4.300000,0.000000,1196,2090.400000,1.747826,2098.102231
"K311720","남",19,"23/03/98",31.133333,0,"선불","CAT 200","유지","BS110",873,1383.600000,270,599.400000,4,12.000000,125.996185,67,1.584880,2.220000,3.000000,1147,1995.000000,1.739320,2120.996185
"K311790","여",22,"05/06/97",40.833333,1,"선불","CAT 200","이탈","CAS30",458,1144.199999,243,820.500001,26,40.800001,34.921627,63,2.498253,3.376543,1.569231,727,2005.500001,2.758597,2040.421628
"K311870","여",24,"25/01/96",57.400000,6,"선불","CAT 200","유지","WC95",1281,2005.200000,135,307.500000,15,39.600000,78.912202,106,1.565340,2.277778,2.640000,1431,2352.300000,1.643816,2431.212202
"K311890","여",47,"22/10/99",11.866667,0,"선불","CAT 200","이탈","CAS30",594,910.199999,91,300.300001,0,0.000000,13.096844,1,1.532323,3.300000,0.000000,685,1210.500000,1.767153,1223.596844
"K311970","여",15,"03/11/98",23.633333,1,"선불","CAT 200","유지","WC95",512,960.000000,20,87.900000,1,24.000000,108.740151,0,1.875000,4.395000,24.000000,533,1071.900000,2.011069,1180.640151
"K311990","남",50,"31/10/99",11.566667,2,"선불","CAT 200","유지","S50",620,1027.800000,65,201.600000,5,43.200000,65.607623,6,1.657742,3.101538,8.640000,690,1272.600000,1.844348,1338.207623
"K312080","여",21,"05/01/98",33.700000,2,"선불","CAT 200","유지","BS110",372,699.000000,8,549.600000,8,47.000000,103.602237,7,1.879032,68.700000,5.875000,388,1295.600000,3.339175,1399.202237
"K312300","여",13,"08/06/99",16.400000,7,"선불","CAT 200","유지","WC95",427,1208.400000,42,74.700000,14,42.000000,64.150497,11,2.829977,1.778571,3.000000,483,1325.100000,2.743478,1389.250497
"K312340","여",39,"15/11/99",11.066667,1,"선불","CAT 200","유지","BS110",372,726.599999,130,315.900000,1,3.600000,70.355380,0,1.953226,2.430000,3.600000,503,1046.099999,2.079722,1116.455379
"K312360","남",30,"10/04/97",42.700000,1,"선불","CAT 200","유지","S50",379,1066.800001,90,138.600000,13,23.400000,7.796488,2,2.814776,1.540000,1.800000,482,1228.800001,2.549378,1236.596489
"K312460","남",39,"20/09/99",12.933333,2,"선불","CAT 200","유지","BS110",329,919.199999,56,88.800001,14,24.600000,147.516009,0,2.793921,1.585714,1.757143,399,1032.600000,2.587970,1180.116009
"K312500","남",30,"07/08/98",26.566667,10,"선불","CAT 200","유지","BS110",539,897.000000,93,281.699999,1,14.400000,15.139943,0,1.664193,3.029032,14.400000,633,1193.099999,1.884834,1208.239942
"K312510","남",18,"21/03/96",55.533333,1,"선불","CAT 200","유지","S50",324,825.000000,97,306.899999,7,45.000000,86.927608,0,2.546296,3.163918,6.428571,428,1176.899999,2.749766,1263.827607
"K312530","남",31,"01/10/99",12.566667,0,"선불","CAT 200","유지","S50",577,882.000000,44,276.300000,17,40.799999,1.726905,0,1.528596,6.279545,2.400000,638,1199.099999,1.879467,1200.826904
"K312560","여",38,"12/01/98",33.466667,0,"선불","CAT 200","이탈","CAS30",956,1803.600001,97,566.399999,0,0.000000,129.205220,105,1.886611,5.839175,0.000000,1053,2370.000000,2.250712,2499.205220
"K312940","여",31,"26/09/96",49.233333,2,"선불","CAT 200","이탈","CAS30",605,1143.599999,32,63.000000,9,17.400001,62.140652,2,1.890248,1.968750,1.933333,646,1224.000000,1.894737,1286.140652
"K313140","여",56,"09/08/99",14.333333,8,"선불","CAT 200","유지","WC95",370,994.800001,103,318.000000,1,46.200000,102.622396,13,2.688649,3.087379,46.200000,474,1359.000001,2.867089,1461.622397
"K313220","여",31,"27/07/96",51.266667,2,"선불","CAT 200","유지","BS110",943,1476.600000,78,208.800000,0,0.000000,36.597702,45,1.565854,2.676923,0.000000,1021,1685.400000,1.650735,1721.997702
"K313270","남",15,"10/08/99",14.300000,0,"선불","CAT 200","이탈","CAS30",457,867.599999,55,432.300000,2,8.500000,78.719703,9,1.898468,7.860000,4.250000,514,1308.399999,2.545525,1387.119702
"K313360","여",19,"20/06/97",40.333333,2,"선불","CAT 200","유지","BS110",435,821.400000,235,448.200000,5,27.000000,95.664363,7,1.888276,1.907234,5.400000,675,1296.600000,1.920889,1392.264363
"K313590","여",30,"08/10/98",24.500000,2,"선불","CAT 200","유지","BS110",382,634.800001,146,432.300001,8,25.499999,59.882095,0,1.661780,2.960959,3.187500,536,1092.600001,2.038433,1152.482096
"K313690","남",18,"07/08/98",26.566667,2,"선불","CAT 200","유지","BS110",1086,2078.400000,7,213.900000,3,43.000000,161.881682,107,1.913812,30.557143,14.333333,1096,2335.300000,2.130748,2497.181682
"K313750","여",30,"16/05/98",29.333333,2,"선불","CAT 200","유지","BS110",300,564.600000,156,455.400000,6,16.800001,63.736289,0,1.882000,2.919231,2.800000,462,1036.800001,2.244156,1100.536290
"K313790","여",39,"28/10/97",36.000000,6,"선불","CAT 200","이탈","CAS30",311,834.600001,59,201.900001,0,0.000000,17.368857,0,2.683601,3.422034,0.000000,370,1036.500002,2.801351,1053.868859
"K313820","여",26,"17/01/96",57.666667,2,"선불","CAT 200","이탈","CAS30",476,798.000000,161,536.700001,4,10.800000,34.201872,11,1.676471,3.333540,2.700000,641,1345.500001,2.099064,1379.701873
"K313840","여",51,"15/05/98",29.366667,2,"선불","CAT 200","유지","BS110",300,807.600000,93,555.900000,2,4.000000,94.395029,13,2.692000,5.977419,2.000000,395,1367.500000,3.462025,1461.895029
"K313910","남",47,"28/02/97",44.066667,0,"선불","CAT 200","이탈","CAS30",510,1375.800001,105,222.300001,8,27.000000,5.826496,39,2.697647,2.117143,3.375000,623,1625.100002,2.608507,1630.926498
"K313930","남",14,"01/09/96",50.066667,9,"선불","CAT 200","유지","BS110",358,690.600000,233,409.500000,4,8.400000,86.285192,0,1.929050,1.757511,2.100000,595,1108.500000,1.863025,1194.785192
"K314150","여",22,"08/11/97",35.633333,0,"선불","CAT 200","이탈","CAS30",371,927.600000,29,237.900001,25,42.000000,3.757711,0,2.500270,8.203448,1.680000,425,1207.500001,2.841176,1211.257712
"K314260","여",38,"05/10/98",24.600000,10,"선불","CAT 200","이탈","CAS30",301,834.600002,4,345.900000,9,19.199999,62.888415,0,2.772757,86.475000,2.133333,314,1199.700001,3.820701,1262.588416
"K314430","여",34,"06/08/96",50.933333,0,"선불","CAT 200","유지","WC95",316,892.800000,191,316.800000,16,25.000000,142.391621,2,2.825316,1.658639,1.562500,523,1234.600000,2.360612,1376.991621
"K314450","여",19,"20/03/98",31.233333,2,"선불","CAT 200","유지","BS110",287,561.600000,11,426.000000,4,40.800000,97.460571,0,1.956794,38.727273,10.200000,302,1028.400000,3.405298,1125.860571
"K314490","남",29,"06/08/98",26.600000,9,"선불","CAT 200","유지","BS110",208,594.000000,122,375.899999,10,38.000000,120.021521,0,2.855769,3.081148,3.800000,340,1007.899999,2.964412,1127.921520
"K314560","여",33,"22/05/98",29.133333,1,"선불","CAT 200","유지","WC95",573,1122.000000,248,576.600000,10,33.600000,178.499016,43,1.958115,2.325000,3.360000,831,1732.200000,2.084477,1910.699016
"K314570","남",34,"31/08/96",50.100000,0,"선불","CAT 200","유지","S50",607,1189.800001,203,311.699998,3,6.600000,153.811287,27,1.960132,1.535468,2.200000,813,1508.099999,1.854982,1661.911286
"K314610","남",39,"04/12/96",46.933333,0,"선불","CAT 200","이탈","CAS30",402,1153.200000,336,652.200000,7,40.800000,152.260519,52,2.868657,1.941071,5.828571,745,1846.200000,2.478121,1998.460519
"K314780","남",17,"25/10/98",23.933333,0,"선불","CAT 200","유지","S50",418,823.800000,7,228.899999,1,1.800000,157.218079,0,1.970813,32.700000,1.800000,426,1054.499999,2.475352,1211.718078
"K314870","여",20,"11/06/96",52.800000,1,"선불","CAT 200","유지","BS110",804,1590.000000,16,81.900001,3,15.600000,108.258226,47,1.977612,5.118750,5.200000,823,1687.500001,2.050425,1795.758227
"K314990","남",21,"21/06/98",28.133333,0,"선불","CAT 200","유지","S50",485,961.200001,72,162.899999,16,49.799999,138.795844,0,1.981856,2.262500,3.112500,573,1173.899999,2.048691,1312.695843
"K315010","남",38,"15/02/98",32.333333,1,"선불","CAT 200","이탈","CAS30",610,1037.400001,127,423.000000,6,18.000000,157.288732,23,1.700656,3.330709,3.000000,743,1478.400001,1.989771,1635.688733
"K315120","남",15,"01/09/99",13.566667,0,"선불","CAT 200","유지","S50",393,781.800000,42,377.100000,9,14.000000,62.759296,0,1.989313,8.978571,1.555556,444,1172.900000,2.641667,1235.659296
"K315240","남",19,"26/06/99",15.800000,2,"선불","CAT 200","유지","S50",713,1131.600000,9,260.400000,25,48.600000,118.185857,21,1.587097,28.933333,1.944000,747,1440.600000,1.928514,1558.785857
"K315290","남",30,"08/12/97",34.633333,7,"선불","CAT 200","이탈","CAS30",477,952.800000,11,73.800000,6,21.500000,87.547466,0,1.997484,6.709091,3.583333,494,1048.100000,2.121660,1135.647466
"K315340","남",54,"04/01/99",21.566667,1,"선불","CAT 200","유지","S50",682,1363.200000,37,72.900000,7,14.400000,130.772088,24,1.998827,1.970270,2.057143,726,1450.500000,1.997934,1581.272088
"K315350","남",46,"21/06/97",40.300000,8,"선불","CAT 200","유지","BS110",438,876.000000,57,158.400000,4,32.400000,59.832546,0,2.000000,2.778947,8.100000,499,1066.800000,2.137876,1126.632546
"K315380","남",54,"03/09/96",50.000000,0,"선불","CAT 200","유지","BS110",879,1500.000000,42,494.699998,0,0.000000,133.429969,69,1.706485,11.778571,0.000000,921,1994.699998,2.165798,2128.129967
"K315430","여",20,"26/08/98",25.933333,2,"선불","CAT 200","유지","WC95",681,1162.800000,282,451.800000,20,34.200000,88.771630,38,1.707489,1.602128,1.710000,983,1648.800000,1.677314,1737.571630
"K315470","여",37,"17/04/99",18.133333,0,"선불","CAT 200","유지","WC95",532,845.400000,126,249.900000,8,35.000000,155.007396,0,1.589098,1.983333,4.375000,666,1130.300000,1.697147,1285.307396
"K315720","남",33,"07/05/97",41.800000,1,"선불","CAT 200","이탈","CAS30",415,838.800001,56,394.199999,0,0.000000,5.316034,3,2.021205,7.039286,0.000000,471,1233.000000,2.617834,1238.316034
"K315780","남",51,"04/05/97",41.900000,1,"선불","CAT 200","유지","S50",530,1072.800000,17,610.200000,9,41.000000,108.064654,42,2.024151,35.894118,4.555556,556,1724.000000,3.100719,1832.064654
"K316060","남",38,"07/05/98",29.633333,2,"선불","CAT 200","유지","S50",288,1296.000000,45,117.300000,13,40.800001,88.554589,24,4.500000,2.606667,3.138462,346,1454.100001,4.202601,1542.654590
"K316140","여",18,"24/12/99",9.766667,1,"선불","CAT 200","유지","WC95",106,1098.599999,86,248.100000,1,29.400000,59.828664,15,10.364151,2.884884,29.400000,193,1376.099999,7.130052,1435.928663
"K316160","남",39,"20/08/99",13.966667,0,"선불","CAT 200","유지","S50",177,525.599999,85,503.700000,7,19.200000,26.969108,0,2.969492,5.925882,2.742857,269,1048.499999,3.897770,1075.469107
"K316180","여",22,"22/09/99",12.866667,10,"선불","CAT 200","유지","WC95",329,1039.200001,3,425.700000,13,31.000000,65.685081,25,3.158663,141.900000,2.384615,345,1495.900001,4.335942,1561.585082
"K316190","여",73,"10/10/97",36.600000,3,"선불","CAT 200","이탈","CAS30",281,1669.200000,7,32.100001,0,0.000000,1.816200,49,5.940214,4.585714,0.000000,288,1701.300001,5.907292,1703.116201
"K316230","남",24,"07/09/98",25.533333,4,"선불","CAT 200","유지","S50",53,551.400001,144,458.700000,15,33.599999,25.321518,0,10.403774,3.185417,2.240000,212,1043.700000,4.923113,1069.021518
"K316300","남",60,"14/12/98",22.266667,0,"선불","CAT 200","유지","S50",173,1039.200001,9,41.700000,4,12.000000,60.107726,0,6.006936,4.633333,3.000000,186,1092.900001,5.875806,1153.007727
"K316350","여",66,"20/08/97",38.300000,1,"선불","CAT 200","이탈","CAS30",304,1188.000000,108,321.600000,8,24.000000,65.533353,29,3.907895,2.977778,3.000000,420,1533.600000,3.651429,1599.133353
"K316420","여",68,"31/03/99",18.700000,0,"선불","CAT 200","이탈","CAS30",264,793.800000,29,590.100000,12,37.200000,7.771444,17,3.006818,20.348276,3.100000,305,1421.100000,4.659344,1428.871444
"K316560","남",26,"18/08/98",26.200000,0,"선불","CAT 200","이탈","CAS30",330,1006.800001,95,675.299999,3,16.500000,169.562447,39,3.050909,7.108421,5.500000,428,1698.600000,3.968692,1868.162447
"K316650","여",36,"07/01/99",21.466667,1,"선불","CAT 200","유지","WC95",159,970.800000,38,178.500000,4,7.800000,174.018593,0,6.105660,4.697368,1.950000,201,1157.100000,5.756716,1331.118593
"K316680","여",26,"18/01/96",57.633333,2,"선불","CAT 200","유지","WC95",307,886.800001,29,238.500001,10,38.000000,36.635020,0,2.888599,8.224138,3.800000,346,1163.300002,3.362139,1199.935022
"K316810","여",32,"28/02/96",56.266667,0,"선불","CAT 200","유지","WC95",255,1003.200000,28,83.700000,0,0.000000,65.902909,0,3.934118,2.989286,0.000000,283,1086.900000,3.840636,1152.802909
"K316870","여",22,"21/11/97",35.200000,0,"선불","CAT 200","유지","WC95",235,698.400001,142,433.200000,21,40.000000,178.087169,0,2.971915,3.050704,1.904762,398,1171.600001,2.943719,1349.687170
"K316930","여",28,"11/05/98",29.500000,2,"선불","CAT 200","유지","BS110",335,991.200000,263,399.300001,12,24.000000,33.277647,18,2.958806,1.518251,2.000000,610,1414.500001,2.318852,1447.777648
"K317000","남",20,"13/03/96",55.800000,11,"선불","CAT 200","유지","S50",279,1750.200000,73,657.600000,30,48.499999,47.842639,107,6.273118,9.008219,1.616667,382,2456.299999,6.430105,2504.142638
"K317070","여",19,"13/04/96",54.766667,9,"선불","CAT 200","유지","WC95",254,799.200001,103,211.799999,0,0.000000,50.827996,0,3.146457,2.056311,0.000000,357,1011.000000,2.831933,1061.827996
"K317200","남",25,"09/12/98",22.433333,1,"선불","CAT 200","유지","S50",328,946.200000,72,319.500001,5,17.400000,109.012008,7,2.884756,4.437500,3.480000,405,1283.100001,3.168148,1392.112009
"K317220","남",23,"14/02/96",56.733333,2,"선불","CAT 200","유지","S50",298,998.400000,74,145.799999,3,14.000000,82.910170,0,3.350336,1.970270,4.666667,375,1158.199999,3.088533,1241.110169
"K317240","여",46,"28/01/96",57.300000,0,"선불","CAT 200","유지","BS110",336,1125.600001,48,92.100000,4,33.000000,153.468717,4,3.350000,1.918750,8.250000,388,1250.700001,3.223454,1404.168718
"K317370","여",45,"21/06/96",52.466667,1,"선불","CAT 200","유지","BS110",198,1274.400000,55,273.900001,11,23.400000,35.883800,33,6.436364,4.980000,2.127273,264,1571.700001,5.953409,1607.583801
"K317420","여",18,"08/10/96",48.833333,1,"선불","CAT 200","유지","BS110",179,667.799999,214,372.900000,6,40.200001,148.875181,0,3.730726,1.742523,6.700000,399,1080.900000,2.709023,1229.775181
"K317440","남",32,"13/03/96",55.800000,2,"선불","CAT 200","이탈","CAS30",139,897.000000,90,426.900000,1,2.400000,93.835202,10,6.453237,4.743333,2.400000,230,1326.300000,5.766522,1420.135202
"K317470","여",34,"27/01/97",45.133333,1,"선불","CAT 200","유지","WC95",135,875.400000,266,426.900000,0,0.000000,77.065650,9,6.484444,1.604887,0.000000,401,1302.300000,3.247631,1379.365650
"K317510","여",24,"03/06/97",40.900000,1,"선불","CAT 200","이탈","CAS30",475,1486.799998,29,317.099999,21,47.400000,7.084964,58,3.130105,10.934483,2.257143,525,1851.299997,3.526286,1858.384961
"K317590","여",37,"08/06/96",52.900000,1,"선불","CAT 200","이탈","WC95",199,1295.400000,10,159.900000,0,0.000000,61.923000,24,6.509548,15.990000,0.000000,209,1455.300000,6.963158,1517.223000
"K317630","남",29,"25/09/97",37.100000,1,"선불","CAT 200","유지","S50",372,2418.000000,29,151.200000,4,11.400000,44.494026,133,6.500000,5.213793,2.850000,405,2580.600000,6.371852,2625.094026
"K317660","남",43,"01/03/98",31.866667,2,"선불","CAT 200","유지","S50",310,1335.000000,39,139.500000,0,0.000000,44.411906,28,4.306452,3.576923,0.000000,349,1474.500000,4.224928,1518.911906
"K317880","여",40,"24/08/96",50.333333,2,"선불","CAT 200","이탈","CAS30",29,862.799998,121,444.600001,2,31.500000,1.752947,11,29.751724,3.674380,15.750000,152,1338.899999,8.808553,1340.652946
"K317930","남",30,"16/05/99",17.166667,0,"선불","CAT 200","유지","S50",64,537.600001,195,446.699999,0,0.000000,126.500473,0,8.400000,2.290769,0.000000,259,984.300000,3.800386,1110.800473
"K317960","남",27,"03/06/98",28.733333,1,"선불","CAT 200","이탈","CAS30",279,1038.600000,0,0.000000,9,21.600000,120.235308,2,3.722581,0.000000,2.400000,288,1060.200000,3.681250,1180.435308
"K318250","남",14,"08/04/98",30.600000,1,"선불","CAT 200","유지","S50",150,1018.200001,230,360.600000,3,26.400000,85.208716,17,6.788000,1.567826,8.800000,383,1405.200001,3.668930,1490.408717
"K318270","남",35,"20/04/97",42.366667,2,"선불","CAT 200","유지","S50",524,1568.400000,91,435.300002,14,28.200001,156.668438,73,2.993130,4.783517,2.014286,629,2031.900003,3.230366,2188.568441
"K318360","남",37,"17/01/97",45.466667,10,"선불","CAT 200","이탈","CAS30",238,801.599999,164,305.100000,14,45.000000,124.804112,0,3.368067,1.860366,3.214286,416,1151.699999,2.768510,1276.504111
"K318420","여",38,"21/02/98",32.133333,4,"선불","CAT 200","유지","WC95",135,926.400001,46,237.900001,1,8.000000,0.731994,0,6.862222,5.171739,8.000000,182,1172.300002,6.441209,1173.031996
"K318480","여",73,"05/05/99",17.533333,2,"선불","CAT 200","이탈","CAS30",126,866.400000,198,300.900000,8,40.000000,82.996384,0,6.876190,1.519697,5.000000,332,1207.300000,3.636446,1290.296384
